ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
66405,202408,1,Rang_ingreso_02,Provincia,31.0,6.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,1,0,0,0,0,0,0,0,0,0,7,6,2,10,9,16,0,0,0,0,0,0,0,0,0,0,0,0
4533,202408,1,Rang_ingreso_01,Lima,72.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,3,3,3,1,1,1,1,1,1
37696,202408,1,Rang_ingreso_01,Provincia,25.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
89199,202408,1,Rang_ingreso_06,Lima,29.0,5.0,Rango_SDO_09,0,3220,8700,9110,9540,11740,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,11,17,12,27,16,24,16,14,1,2,2,2,2,2,0,0,0,0,0,0
65394,202408,1,Rang_ingreso_03,Lima,27.0,4.0,Rango_SDO_14,8080,8260,8450,9200,8790,8970,1,1,1,1,1,1,Rango_04,1,4,8,8,7,5,8,1,3,4,2,4,3,16,20,13,17,14,19,2,2,2,2,2,1,1,1,1,1,0,0
19502,202408,1,Rang_ingreso_01,Lima,52.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96884,202408,1,Rang_ingreso_04,Lima,32.0,4.0,Cero,6660,6860,8070,9090,8530,4220,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,3,3,3,3,3,4,1,1,1,1,1,1
49690,202408,1,Rang_ingreso_01,Lima,49.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,1,1,1,1,1,1
80717,202408,1,,Lima,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52760,202408,1,Rang_ingreso_04,Provincia,31.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,1
34047,202408,0,,,,0.0,Rango_SDO_05,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21906,202408,1,Rang_ingreso_01,Provincia,31.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
77375,202408,1,Rang_ingreso_02,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23480,202408,1,Rang_ingreso_09,Lima,39.0,4.0,Rango_SDO_01,383580,386340,386690,387260,387470,387880,1,1,1,1,1,1,Rango_04,1,3,3,3,10,6,6,0,0,0,2,0,0,10,4,3,7,5,11,2,2,2,2,1,2,1,1,1,1,1,1
42776,202408,1,Rang_ingreso_05,Provincia,28.0,3.0,Rango_SDO_03,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,13,8,14,2,2,2,3,3,4,1,1,1,1,1,1
38391,202408,1,Rang_ingreso_03,Lima,22.0,4.0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,1,1,0,0,7,10,9,5,7,10,16,10,6,5,8,9,4,4,4,4,4,4,1,1,1,1,1,1
21595,202408,1,Rang_ingreso_04,Provincia,38.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61629,202408,1,Rang_ingreso_04,Provincia,29.0,0.0,Rango_SDO_04,1910,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,3,1,1,1,1,1,1
19301,202408,1,Rang_ingreso_01,Lima,70.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,1,1,1,1
34039,202408,1,Rang_ingreso_01,Provincia,43.0,1.0,Rango_SDO_01,8900,9150,9370,9590,9840,10000,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
1845,202408,1,Rang_ingreso_02,Lima,25.0,0.0,Rango_SDO_01,10620,10800,1440,0,0,0,1,1,1,0,0,0,Rango_03,0,2,0,1,0,0,0,2,9,0,0,0,0,2,6,2,0,0,0,4,4,4,3,3,3,1,1,1,1,1,1
84017,202408,1,Rang_ingreso_04,Lima,37.0,8.0,Rango_SDO_01,288320,289720,290640,252130,236810,237120,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
98397,202408,1,Rang_ingreso_02,Provincia,55.0,0.0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
14241,202408,1,Rang_ingreso_04,Lima,24.0,2.0,Rango_SDO_02,0,0,300,0,0,0,1,1,1,1,1,1,Rango_04,1,1,2,0,2,0,0,15,25,21,20,14,13,23,38,23,21,20,14,3,3,3,3,3,3,1,1,1,1,1,1
18921,202408,1,Rang_ingreso_02,Provincia,34.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
87416,202408,0,,Provincia,,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,2,11,9,0,0,0,1,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31522,202408,1,Rang_ingreso_02,Provincia,36.0,9.0,Rango_SDO_04,1690,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,5,5,6,6,1,1,1,1,1,1
4281,202408,1,Rang_ingreso_07,Provincia,31.0,6.0,Rango_SDO_14,9640,0,0,0,0,0,1,1,1,1,1,1,Rango_05,1,1,0,3,2,0,1,17,15,20,16,17,19,14,12,14,20,11,19,2,2,2,2,2,2,1,1,1,1,1,0
15821,202408,1,Rang_ingreso_06,Provincia,39.0,,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22361,202408,1,Rang_ingreso_06,Provincia,39.0,9.0,Rango_SDO_04,49130,48520,48510,48850,48970,49540,1,1,1,1,1,1,Rango_04,1,12,10,8,16,18,13,0,0,0,0,0,0,4,5,5,4,6,6,1,1,1,1,0,1,0,0,0,0,0,0
86060,202408,1,,Lima,23.0,0.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88260,202408,1,Rang_ingreso_02,Lima,37.0,10.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,1,1,0,0,0,0,0,0,2,0,0,0,0,7,15,10,4,8,4,4,4,4,3,3,3,1,1,1,1,1,1
82730,202408,1,Rang_ingreso_01,Provincia,38.0,0.0,Rango_SDO_01,3430,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,0,1,1,1,1,1
23448,202408,1,Rang_ingreso_01,Lima,31.0,4.0,Rango_SDO_02,1240,1430,1610,1780,1960,2130,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
62360,202408,1,Rang_ingreso_04,Provincia,57.0,0.0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,1,1,1,1,1,1
12570,202408,0,Rang_ingreso_01,Lima,22.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,32,26,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27480,202408,1,Rang_ingreso_02,Provincia,23.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45451,202408,0,Rang_ingreso_02,Lima,23.0,4.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50034,202408,1,Rang_ingreso_04,Provincia,33.0,6.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
19915,202408,1,Rang_ingreso_01,Lima,37.0,4.0,Rango_SDO_04,1110,1230,990,1040,1060,1030,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,32,40,44,40,20,19,2,2,2,2,2,2,1,1,1,1,1,1
74556,202408,1,Rang_ingreso_01,Provincia,39.0,0.0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
97255,202408,1,Rang_ingreso_02,Lima,46.0,6.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0
33349,202408,1,Rang_ingreso_08,Provincia,35.0,9.0,Rango_SDO_14,68610,69550,69430,70890,73660,76230,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
79630,202408,1,Rang_ingreso_04,Provincia,52.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,4,1,1,1,1,1,1
99064,202408,0,Rang_ingreso_06,Provincia,28.0,0.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,2,0,0,0,0,9,5,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72672,202408,1,Rang_ingreso_04,Lima,28.0,6.0,Rango_SDO_06,0,20,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,17,16,13,26,1,1,1,1,1,1,0,0,0,0,0,0
74177,202408,1,Rang_ingreso_01,Lima,32.0,4.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,1,Rango_02,0,11,8,9,4,5,2,0,0,0,3,0,0,10,16,23,19,17,27,4,4,4,4,4,4,1,1,1,1,1,1
5933,202408,0,Rang_ingreso_01,,,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,23,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,202408,0,Rang_ingreso_01,Lima,,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86924,202408,1,Rang_ingreso_01,Provincia,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
69750,202408,1,Rang_ingreso_03,Lima,25.0,2.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_01,0,0,0,0,0,0,0,0,16,2,3,1,0,0,2,0,1,0,0,4,3,4,3,3,3,1,1,1,1,1,1
3747,202408,0,,Lima,23.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48258,202408,1,,Lima,23.0,0.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,5,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77398,202408,1,,Lima,60.0,1.0,Rango_SDO_12,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,10,1,1,5,5,6,0,0,0,0,0,0,6,0,0,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0
63963,202408,1,Rang_ingreso_04,Provincia,31.0,0.0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
99069,202408,0,Rang_ingreso_01,Lima,23.0,4.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,0,0,0,0,0,0,0,0,0,0,15,22,1,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0
35599,202408,1,Rang_ingreso_03,Lima,29.0,4.0,Rango_SDO_01,7940,8120,8290,8460,8640,9010,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,3,5,3,6,2,5,0,2,0,0,16,9,5,5,5,5,5,5,1,1,1,1,1,0
225,202408,1,Rang_ingreso_01,Lima,39.0,6.0,Rango_SDO_01,77200,77400,77570,77760,77940,78120,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
57732,202408,1,Rang_ingreso_05,Lima,34.0,0.0,Rango_SDO_01,14210,12630,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,3,3,4,1,1,1,1,1,1
50787,202408,1,Rang_ingreso_02,Lima,38.0,8.0,Rango_SDO_02,4030,4110,3460,3490,1990,50,1,1,1,1,1,1,Rango_04,1,2,2,3,3,5,5,11,13,14,7,20,16,9,4,5,12,25,32,3,3,3,3,3,2,1,1,1,1,1,1
97720,202408,1,Rang_ingreso_02,Lima,22.0,4.0,Rango_SDO_01,10,0,0,0,680,890,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,1,1,1,1,1,1
34669,202408,1,Rang_ingreso_01,Provincia,44.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
78918,202408,1,Rang_ingreso_01,Lima,59.0,0.0,Rango_SDO_12,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
4630,202408,1,Rang_ingreso_01,Provincia,29.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
33808,202408,1,Rang_ingreso_03,Provincia,31.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,1,1,1,1,1,1
40055,202408,1,Rang_ingreso_01,Provincia,45.0,6.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
3992,202408,0,Rang_ingreso_02,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,10,8,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296,202408,0,,,,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,8,5,0,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44622,202408,1,,Lima,35.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0
82733,202408,0,,Provincia,29.0,0.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18872,202408,1,Rang_ingreso_03,Provincia,26.0,1.0,Rango_SDO_02,2050,1620,1400,240,0,0,1,1,1,1,0,0,Rango_04,1,2,6,3,3,0,0,19,21,16,13,16,14,12,11,8,8,8,4,2,1,1,1,0,0,1,0,0,0,0,0
86376,202408,1,Rang_ingreso_03,Provincia,35.0,3.0,Cero,3870,4200,4450,4780,5040,5370,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
96975,202408,0,,,,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,1,0,0,0,0,10,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94397,202408,1,Rang_ingreso_03,Lima,50.0,0.0,Cero,0,0,0,0,0,0,1,1,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,3,1,1,1,1,1,1
5111,202408,1,Rang_ingreso_04,Provincia,37.0,0.0,Cero,5580,5410,4210,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
17150,202408,1,Rang_ingreso_02,Provincia,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,3,1,2,0,0,0,0,0,0,0,1,17,13,11,10,10,27,1,1,1,1,0,0,1,1,1,1,0,0
45228,202408,1,Rang_ingreso_01,Provincia,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,202408,1,Rang_ingreso_01,Lima,,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,12,17,11,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
85432,202408,1,Rang_ingreso_01,Provincia,25.0,4.0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,2,4,10,5,5,2,0,1,0,0,0,8,7,6,9,5,7,4,4,4,4,4,3,1,1,1,1,1,1
77544,202408,1,Rang_ingreso_02,Lima,23.0,6.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,2,2,1,2,6,4,3,8,3,10,6,9,4,4,4,4,4,3,1,1,1,1,1,1
12006,202408,0,Rang_ingreso_01,,,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,0,1,1,0,0,0,0,0,0,0,0,0,22,24,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67824,202408,1,Rang_ingreso_02,Lima,34.0,,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,5,5,5,5,5,6,1,1,1,1,1,1
91324,202408,1,Rang_ingreso_08,Provincia,41.0,4.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,1,0,2,1,0,0,14,11,10,11,9,9,13,5,10,11,4,2,3,3,3,3,3,3,0,0,0,0,0,0
257,202408,1,Rang_ingreso_06,Lima,31.0,10.0,Rango_SDO_07,27260,27960,28620,29320,29990,30620,1,1,1,1,1,1,Rango_04,1,5,2,4,3,2,3,0,0,0,0,0,0,15,11,6,11,7,13,4,4,4,4,4,4,1,1,1,1,1,1
31428,202408,1,Rang_ingreso_07,Lima,30.0,1.0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
36136,202408,1,,Provincia,25.0,0.0,Cero,373310,60610,0,0,0,0,1,1,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33189,202408,1,Rang_ingreso_02,Provincia,24.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,0,1,1,0,0,0,0,0,0,0,0,5,5,0,2,0,0,1,1,0,1,1,1,0,0,0,0,1,1
73858,202408,1,Rang_ingreso_01,Provincia,38.0,0.0,Cero,5780,6000,800,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,3,4,4,1,1,1,1,1,1
60122,202408,1,,Provincia,29.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82875,202408,0,Rang_ingreso_01,,,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,202408,1,Rang_ingreso_03,Lima,24.0,2.0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,1,0,0,0,0,0,3,7,7,8,10,0,2,22,18,14,20,3,3,3,2,1,1,0,1,1,1,0,0
54703,202408,0,Rang_ingreso_01,Lima,26.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86861,202408,0,,Provincia,87.0,0.0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58335,202408,1,Rang_ingreso_02,Lima,40.0,,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,5,5,1,1,1,1,1,1
7156,202408,1,Rang_ingreso_02,Provincia,38.0,2.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,5,2,5,3,3,3,3,3,3,1,1,1,1,1,1
87232,202408,1,,,,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,1,14,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51788,202408,1,Rang_ingreso_05,Lima,25.0,7.0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,1,0,0,0,1,1,0,9,10,5,10,5,6,11,13,19,14,11,13,2,2,2,2,2,1,1,1,1,1,1,1
95854,202408,1,Rang_ingreso_06,Lima,27.0,4.0,Cero,268720,269120,269480,269900,270060,182900,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,1,1,1,1
78403,202408,1,Rang_ingreso_06,Provincia,33.0,9.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,4,14,9,0,0,0,0,0,0,0,3,10,6,8,5,2,1,1,1,1,1,1,0,0,0,0,0,0
