ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
43452,201208,1,Rang_ingreso_03,Provincia,39.0,9.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,4,2,2,0,0,0,0,0,0,0,0,9,10,12,8,0,3,7,7,7,7,7,6,1,1,1,1,1,1
42619,201208,1,Rang_ingreso_02,Provincia,27.0,3.0,0,Rango_SDO_01,1040,2140,2320,1390,1390,1300,1,1,1,1,1,1,Rango_03,0,1,0,0,2,2,0,0,0,0,0,0,0,8,2,0,6,1,2,4,3,3,3,3,3,1,0,0,0,0,0
90534,201208,1,Rang_ingreso_03,Lima,29.0,,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
64661,201208,1,Rang_ingreso_02,Lima,34.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,2,12,16,7,4,4,4,5,5,5,1,1,1,1,1,1
47601,201208,1,Rang_ingreso_02,Lima,60.0,7.0,0,Rango_SDO_01,450,620,520,1250,600,560,1,1,1,1,1,1,Rango_03,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,5,5,5,5,5,5,1,1,1,1,1,1
96156,201208,1,Rang_ingreso_03,Lima,45.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,5,5,5,6,6,1,1,1,1,1,1
3744,201208,1,Rang_ingreso_02,Provincia,35.0,10.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,4,10,14,3,3,3,3,4,4,1,1,1,1,1,1
22324,201208,1,,Lima,21.0,3.0,1,Rango_SDO_01,4760,2420,4310,2930,3700,51510,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,6,10,11,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
495,201208,1,Rang_ingreso_02,Lima,29.0,8.0,0,Cero,6600,6960,6970,6420,6060,4460,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
7692,201208,1,Rang_ingreso_06,Lima,34.0,10.0,1,Rango_SDO_01,7630,6990,7140,7220,6900,6960,1,1,1,1,1,1,Rango_03,0,1,1,5,5,9,8,5,0,3,3,0,1,3,0,9,8,14,15,3,3,3,3,3,3,1,1,1,1,1,1
98104,201208,1,Rang_ingreso_01,Provincia,26.0,6.0,0,Rango_SDO_06,2460,2700,2930,3150,3380,3580,1,1,1,1,1,1,Rango_04,1,11,12,7,7,6,11,4,9,2,1,4,0,9,14,10,9,14,16,1,1,1,1,1,1,0,0,0,0,0,0
11393,201208,1,Rang_ingreso_05,Lima,55.0,9.0,0,Rango_SDO_13,8740,3440,5900,7090,5860,6910,1,1,1,1,1,1,Rango_04,0,5,7,7,8,13,5,9,11,3,6,8,8,7,12,9,2,7,7,7,7,7,7,7,7,1,1,1,1,1,1
94333,201208,1,Rang_ingreso_01,Lima,55.0,4.0,0,Rango_SDO_04,170,480,500,880,1450,1210,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
31080,201208,1,Rang_ingreso_01,Lima,20.0,0.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,8,10,0,0,0,0,6,6,3,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
56631,201208,1,,Lima,31.0,10.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
97558,201208,1,Rang_ingreso_02,Provincia,32.0,9.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,14,18,9,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0
84096,201208,1,Rang_ingreso_03,Provincia,29.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,1,0,1,1,1,0,0,0,0,0,0,11,13,9,7,14,16,0,0,0,0,0,0,0,0,0,0,0,0
72034,201208,1,Rang_ingreso_02,Provincia,51.0,4.0,1,Cero,2990,3240,3290,3330,3360,3560,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1
38851,201208,1,Rang_ingreso_01,Lima,43.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,0,0,0,2,0,0,0,0,0,0,0,0,0,3,15,8,1,3,2,5,5,5,5,4,4,1,1,1,1,1,1
48515,201208,1,Rang_ingreso_01,Lima,24.0,1.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,1,0,0,0,0,0,0,0,0,2,11,11,9,13,12,11,0,0,0,0,0,0,0,0,0,0,0,0
11312,201208,1,Rang_ingreso_06,Lima,42.0,,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,1,1,1,1,1
65523,201208,1,Rang_ingreso_01,Lima,27.0,5.0,0,Rango_SDO_02,180,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,3,2,1,3,3,3,11,3,3,6,9,10,8,10,5,5,4,15,2,1,1,1,1,1,1,1,1,1,1,1
70162,201208,1,Rang_ingreso_04,Lima,25.0,0.0,0,Rango_SDO_01,3200,4910,5000,810,0,0,1,1,1,1,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,4,5,4,4,1,1,1,1,1,1
10100,201208,1,Rang_ingreso_09,Provincia,31.0,9.0,0,Rango_SDO_14,47080,48210,49390,50550,51640,52740,1,1,1,1,1,1,Rango_05,1,12,13,12,13,14,9,16,8,10,13,13,13,6,8,9,16,9,6,7,7,7,7,7,7,1,1,1,1,1,1
35015,201208,0,,Lima,32.0,1.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,50,69,0,0,0,0,0,0,0,0,0,0,0,0
98917,201208,1,Rang_ingreso_02,Provincia,29.0,6.0,0,Rango_SDO_04,3840,3920,3990,4180,4150,4210,1,1,1,1,1,1,Rango_04,1,1,2,0,5,3,2,12,15,7,9,5,8,3,14,0,1,1,5,4,4,4,4,3,3,1,1,1,1,1,1
53299,201208,1,Rang_ingreso_03,Lima,27.0,7.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,1,0,0,2,1,0,0,0,0,0,0,8,3,4,3,11,11,1,1,1,1,1,1,1,1,1,1,1,1
95074,201208,1,Rang_ingreso_08,Lima,28.0,10.0,0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
66427,201208,1,Rang_ingreso_02,Lima,29.0,3.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46130,201208,1,Rang_ingreso_05,Lima,35.0,8.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1
64916,201208,1,Rang_ingreso_06,Provincia,35.0,10.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
7761,201208,1,Rang_ingreso_06,Provincia,27.0,4.0,0,Rango_SDO_06,1200,820,410,820,16700,38610,1,1,1,1,1,1,Rango_03,0,1,1,1,1,2,0,2,1,0,1,3,3,6,1,5,5,6,4,4,4,5,5,4,4,1,1,1,1,1,1
99366,201208,1,Rang_ingreso_05,Lima,57.0,,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,5,5,1,1,1,1,1,1
7825,201208,1,Rang_ingreso_04,Lima,24.0,7.0,0,Rango_SDO_06,220,80,0,6420,6230,6390,1,1,1,1,1,1,Rango_03,0,2,2,4,4,8,7,20,29,22,20,22,28,14,27,28,32,31,57,0,0,0,0,0,0,0,0,0,0,0,0
12270,201208,1,Rang_ingreso_06,Lima,25.0,7.0,0,Cero,0,0,0,0,21180,21630,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
44918,201208,1,Rang_ingreso_02,Lima,21.0,4.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,10,9,15,6,4,4,15,21,15,21,18,23,1,1,1,1,1,1,0,0,0,0,0,0
42281,201208,0,Rang_ingreso_02,Lima,23.0,2.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,1,0,Rango_02,1,13,12,10,8,8,8,0,0,0,0,0,0,8,4,9,15,9,12,0,0,0,0,0,0,0,0,0,0,0,0
53476,201208,1,Rang_ingreso_02,Lima,37.0,9.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,5,8,2,1,2,3,0,0,0,0,0,0,1,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54992,201208,1,Rang_ingreso_09,Lima,38.0,5.0,0,Rango_SDO_11,370000,156130,9410,9530,9640,9440,1,1,1,1,1,1,Rango_04,0,6,2,4,4,3,4,15,22,11,12,18,21,18,17,31,10,10,9,1,1,0,0,0,0,0,0,0,0,0,0
56100,201208,1,Rang_ingreso_05,Lima,24.0,6.0,0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,1,3,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
57414,201208,1,Rang_ingreso_03,Lima,47.0,7.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,0,0,0,2,5,10,4,5,7,6,5,12,5,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0
58293,201208,1,Rang_ingreso_02,Lima,32.0,,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,15,17,10,13,1,1,1,1,1,1,0,0,0,0,0,0
43014,201208,1,Rang_ingreso_03,Lima,34.0,8.0,0,Cero,10160,10950,11120,10940,10770,11530,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
21206,201208,1,Rang_ingreso_06,Lima,26.0,6.0,1,Rango_SDO_08,5560,6170,7050,7740,7560,6590,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,25,21,19,27,19,32,2,2,2,2,2,2,1,1,1,1,1,1
11051,201208,1,Rang_ingreso_03,Lima,57.0,5.0,0,Rango_SDO_04,11690,8610,8150,8330,8830,9780,1,1,1,1,1,1,Rango_04,1,2,4,3,0,9,0,0,0,0,0,0,0,14,5,5,11,4,9,6,6,6,6,6,6,1,1,1,1,1,1
44500,201208,1,Rang_ingreso_06,Lima,41.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,5,1,1,1,1,1,1
69562,201208,1,Rang_ingreso_01,Lima,25.0,1.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,1,Rango_02,1,1,3,0,1,1,5,0,0,0,0,0,0,1,3,7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
14625,201208,1,Rang_ingreso_02,Provincia,32.0,3.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,2,8,2,2,2,2,2,2,2,1,1,1,1,1,1
7838,201208,1,Rang_ingreso_02,Provincia,57.0,8.0,0,Cero,330,160,260,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
98257,201208,1,Rang_ingreso_03,Lima,19.0,2.0,0,Rango_SDO_03,1860,390,0,0,0,0,1,1,0,0,0,0,Rango_04,1,0,0,0,0,0,0,25,25,23,26,16,12,17,22,12,11,6,11,2,2,1,1,0,0,1,1,1,1,0,0
23872,201208,1,Rang_ingreso_08,Lima,53.0,2.0,0,Rango_SDO_02,34310,34800,35010,36070,36680,37310,1,1,1,1,1,1,Rango_04,0,17,14,15,15,17,22,0,0,0,0,1,0,11,8,5,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0
70702,201208,1,Rang_ingreso_02,Lima,27.0,6.0,0,Cero,270,0,130,1920,2120,410,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,4,4,4,4,4,4,1,1,1,1,1,1
12473,201208,1,Rang_ingreso_02,Provincia,26.0,6.0,1,Rango_SDO_01,0,0,0,0,0,130,1,0,0,0,0,0,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,21,12,3,16,1,0,0,0,0,1,0,0,0,0,0,0
78309,201208,1,Rang_ingreso_04,Lima,60.0,3.0,0,Cero,1030,20,10,0,20,10,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
86911,201208,1,Rang_ingreso_04,Provincia,26.0,3.0,0,Rango_SDO_06,18100,14600,0,0,0,40,1,1,1,1,0,0,Rango_04,1,0,0,0,0,0,2,0,0,0,0,0,0,17,21,16,21,23,24,2,2,0,2,0,2,0,0,0,0,0,0
41534,201208,1,Rang_ingreso_08,Lima,52.0,6.0,0,Rango_SDO_05,54990,56520,58330,60080,61310,61740,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,13,11,9,14,12,12,2,2,2,2,2,2,1,1,0,1,0,1
8407,201208,1,Rang_ingreso_01,Lima,23.0,5.0,0,Rango_SDO_02,13770,14120,14680,15440,15840,16530,1,1,1,1,1,1,Rango_05,1,8,7,8,13,8,8,1,2,0,0,0,1,12,9,1,5,20,16,4,4,4,4,4,4,1,1,1,1,1,1
48255,201208,0,Rang_ingreso_01,Lima,20.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,1,0,2,0,1,4,4,0,0,0,6,12,36,2,26,23,0,0,0,0,0,0,0,0,0,0,0,0
9185,201208,1,Rang_ingreso_06,Lima,37.0,2.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,8,4,3,2,2,2,2,2,2,1,1,1,1,0,0
50016,201208,1,Rang_ingreso_02,Lima,24.0,5.0,0,Cero,1110,1290,1250,1270,1200,990,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,3,3,3,3,2,1,1,1,1,1,1
3834,201208,1,Rang_ingreso_06,Lima,34.0,3.0,0,Rango_SDO_06,12510,13460,13990,14650,15360,16340,1,1,1,1,1,1,Rango_03,1,3,2,3,5,6,6,6,12,15,8,7,2,14,15,12,10,9,10,3,3,3,3,3,3,1,1,1,1,1,1
5368,201208,1,Rang_ingreso_01,Provincia,33.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
38077,201208,0,Rang_ingreso_06,Lima,39.0,2.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,18,14,11,5,0,0,0,0,0,0,0,0,0,0,0,0
79606,201208,1,Rang_ingreso_03,Lima,36.0,8.0,1,Rango_SDO_02,6850,6960,7090,7180,7290,7400,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,16,15,16,12,2,2,2,2,2,2,0,0,0,0,0,0
10053,201208,1,Rang_ingreso_04,Lima,25.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,3,1,0,0,0,1,23,25,24,20,15,28,5,15,8,8,10,14,2,2,2,2,1,1,1,1,1,1,1,1
60965,201208,1,Rang_ingreso_01,Lima,31.0,9.0,0,Rango_SDO_04,260,630,860,540,230,320,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,1,1,1,1,1,1
41989,201208,0,Rang_ingreso_02,Lima,38.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42352,201208,1,Rang_ingreso_03,Lima,35.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,1,2,0,1,0,0,0,1,0,0,2,6,6,23,4,5,4,4,4,4,4,4,1,1,1,1,1,1
99970,201208,1,Rang_ingreso_02,Lima,31.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,1,4,4,4,4,4,4,1,1,1,1,1,1
36459,201208,1,Rang_ingreso_02,Lima,37.0,9.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,5,4,4,4,4,4,4,1,1,1,1,1,1
15407,201208,1,Rang_ingreso_03,Lima,44.0,6.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,1,2,1,8,3,3,0,0,0,0,0,0,6,10,7,16,14,16,2,2,2,2,2,2,1,1,1,1,1,1
41119,201208,1,Rang_ingreso_05,Lima,33.0,6.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,1,3,3,0,0,4,7,4,7,12,11,3,1,2,1,5,2,2,2,2,2,1,1,1,1,1,1,1,1
19054,201208,1,Rang_ingreso_02,Lima,31.0,7.0,1,Cero,290,880,1030,1370,1330,470,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,3,3,3,3,3,1,1,1,1,1,1
21162,201208,1,Rang_ingreso_07,Lima,35.0,8.0,0,Rango_SDO_01,3240,3230,3240,2880,2510,2710,1,1,1,1,1,1,Rango_04,0,0,0,0,1,0,1,4,7,6,4,9,22,0,0,0,5,15,10,1,2,2,2,2,2,0,0,0,0,1,1
63003,201208,1,Rang_ingreso_02,Lima,52.0,9.0,0,Rango_SDO_01,0,0,180,320,0,0,1,1,1,1,1,1,Rango_04,0,1,4,3,4,2,2,0,0,0,0,0,0,5,5,2,2,4,5,4,4,4,4,4,4,1,1,1,1,1,1
67084,201208,1,Rang_ingreso_03,Provincia,35.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38091,201208,1,Rang_ingreso_03,Lima,30.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,2,3,11,7,23,0,2,0,3,0,18,2,2,2,2,2,2,1,1,1,1,1,1
87507,201208,1,Rang_ingreso_04,Provincia,39.0,5.0,0,Rango_SDO_06,30,80,70,130,10,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,14,5,9,9,9,9,9,8,1,1,1,1,1,1
95459,201208,1,Rang_ingreso_02,Lima,44.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,9,11,10,18,2,2,2,3,3,3,1,1,1,1,1,1
1283,201208,1,Rang_ingreso_09,Lima,34.0,9.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,3,1,4,1,4,2,6,16,6,4,5,8,4,0,3,4,1,7,2,2,2,2,2,2,0,0,0,0,0,0
18754,201208,1,Rang_ingreso_02,Lima,33.0,3.0,0,Rango_SDO_02,2210,2300,1950,2060,2150,2240,1,1,1,1,1,1,Rango_05,0,8,3,3,6,5,1,0,0,0,0,0,0,3,9,3,5,7,1,4,4,4,3,4,4,1,1,1,1,1,1
9441,201208,1,Rang_ingreso_03,Lima,36.0,7.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,5,15,2,10,6,0,1,1,1,1,1,1,0,0,0,0,0,0
89032,201208,0,Rang_ingreso_01,Lima,24.0,4.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67216,201208,1,Rang_ingreso_09,Lima,28.0,5.0,0,Rango_SDO_14,8790,5270,3500,2010,2720,1450,1,1,1,1,1,1,Rango_05,1,4,7,9,8,6,9,5,5,8,1,4,8,20,18,13,17,13,10,1,1,1,3,3,3,0,0,0,1,1,1
47589,201208,1,Rang_ingreso_03,Lima,35.0,9.0,0,Rango_SDO_09,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,18,16,13,12,13,10,2,2,2,2,2,2,1,1,1,1,1,1
57758,201208,1,Rang_ingreso_05,Lima,30.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,4,3,3,2,0,5,16,7,5,10,9,2,0,5,0,4,7,4,4,4,4,4,4,1,1,1,1,1,1
87061,201208,1,Rang_ingreso_01,Lima,39.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1
57020,201208,0,Rang_ingreso_02,Lima,61.0,5.0,0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
78219,201208,1,Rang_ingreso_06,Lima,59.0,5.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,0,0,0,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,11,8,7,8,3,3,3,3,3,3,1,1,1,1,1,1
20934,201208,1,Rang_ingreso_06,Lima,32.0,8.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,1,1,1,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,16,2,8,1,1,1,1,3,2,1,1,1,0,1,0
62261,201208,1,Rang_ingreso_04,Lima,34.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,13,9,6,15,12,6,4,8,6,9,6,4,6,6,5,5,4,4,1,1,1,1,1,1
45961,201208,1,Rang_ingreso_02,Lima,44.0,2.0,0,Cero,0,0,270,50,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,6,8,1,1,1,1,1,1
59463,201208,1,Rang_ingreso_06,Provincia,24.0,3.0,0,Rango_SDO_01,10980,12050,13190,14310,13090,820,1,1,1,1,1,1,Rango_05,1,0,4,2,1,2,5,6,0,0,0,0,0,9,12,7,9,17,9,3,3,3,2,2,3,1,1,1,1,0,1
92733,201208,1,Rang_ingreso_02,Lima,51.0,6.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,1,1,1,1,1,1
53044,201208,1,,Lima,27.0,7.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,16,6,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45282,201208,1,Rang_ingreso_02,Lima,27.0,3.0,0,Rango_SDO_03,500,600,570,380,250,400,1,1,1,1,1,1,Rango_04,1,7,3,4,6,3,7,0,0,0,0,4,3,12,6,12,10,10,5,2,2,2,2,2,2,1,1,1,1,1,1
